date_time,region,tournament,matchday,league_href,begin_time,first_team,second_team,full_match_goals,half_match_goals,first_team_goals,second_team_goals,match_href
09/13/2023,Argentina,Torneo Federal A 2023,,/competition/arg-torneo-federal-a/,19:30,Gimnasia y Tiro de Salta,Boca Unidos,1:0,1:0,1,0,/report/torneo-federal-a-2023-gimnasia-y-tiro-de-salta-boca-unidos_2/
09/13/2023,Argentina,Torneo Federal A 2023,,/competition/arg-torneo-federal-a/,19:30,Huracán de Las Heras,Atenas de Río Cuarto,1:0,0:0,1,0,/report/torneo-federal-a-2023-huracan-de-las-heras-atenas-de-rio-cuarto_2/
09/13/2023,Argentina,Torneo Federal A 2023,,/competition/arg-torneo-federal-a/,19:30,Independiente de Chivilcoy,Unión de Sunchales,2:0,1:0,2,0,/report/torneo-federal-a-2023-independiente-de-chivilcoy-union-de-sunchales_2/
09/13/2023,Argentina,Torneo Federal A 2023,,/competition/arg-torneo-federal-a/,19:30,Sansinena de Gral. Cerri,Germinal de Rawson,1:0,0:0,1,0,/report/torneo-federal-a-2023-sansinena-de-gral-cerri-germinal-de-rawson_2/
09/13/2023,Argentina,Torneo Federal A 2023,,/competition/arg-torneo-federal-a/,19:30,San Martín de Formosa,Sol de América de Formosa,1:0,0:0,1,0,/report/torneo-federal-a-2023-san-martin-de-formosa-sol-de-america-de-formosa_2/
09/13/2023,Argentina,Torneo Federal A 2023,,/competition/arg-torneo-federal-a/,20:00,Peñarol de Chimbas,Argentino de Monte Maiz,0:0,0:0,0,0,/report/torneo-federal-a-2023-penarol-de-chimbas-argentino-de-monte-maiz_2/
09/13/2023,Argentina,Torneo Federal A 2023,,/competition/arg-torneo-federal-a/,20:00,Sarmiento de Resistencia,9 de Julio de Rafaela,0:0,0:0,0,0,/report/torneo-federal-a-2023-sarmiento-de-resistencia-9-de-julio-de-rafaela_2/
09/13/2023,Argentina,Torneo Federal A 2023,,/competition/arg-torneo-federal-a/,21:00,Crucero del Norte,Juventud Antoniana ,2:0,0:0,2,0,/report/torneo-federal-a-2023-crucero-del-norte-juventud-antoniana_2/
09/13/2023,Argentina,Torneo Federal A 2023,,/competition/arg-torneo-federal-a/,23:00,Villa Mitre de Bahía Blanca,Ramón Santamarina,2:0,0:0,2,0,/report/torneo-federal-a-2023-villa-mitre-de-bahia-blanca-ramon-santamarina_2/
09/13/2023,Argentina,Copa de la SAF Reserva 2023,,/competition/arg-copa-de-la-saf-reserva/,15:00,Argentinos Juniors II,Colón de Santa Fe II,1:0,0:0,1,0,/report/copa-de-la-saf-reserva-2023-argentinos-juniors-ii-colon-de-santa-fe-ii/
09/13/2023,Argentina,Copa de la SAF Reserva 2023,,/competition/arg-copa-de-la-saf-reserva/,15:00,River Plate II,Banfield II,0:2,0:1,0,2,/report/copa-de-la-saf-reserva-2023-river-plate-ii-banfield-ii/
09/13/2023,Argentina,Copa de la SAF Reserva 2023,,/competition/arg-copa-de-la-saf-reserva/,15:00,San Lorenzo II,Tigre II,0:1,0:0,0,1,/report/copa-de-la-saf-reserva-2023-san-lorenzo-ii-tigre-ii/
09/13/2023,Argentina,Copa de la SAF Reserva 2023,,/competition/arg-copa-de-la-saf-reserva/,15:00,Estudiantes II,Newell's Old Boys II,2:1,1:0,2,1,/report/copa-de-la-saf-reserva-2023-estudiantes-ii-newells-old-boys-ii/
09/13/2023,Argentina,Copa de la SAF Reserva 2023,,/competition/arg-copa-de-la-saf-reserva/,15:00,Instituto de Córdoba II,Independiente II,1:0,0:0,1,0,/report/copa-de-la-saf-reserva-2023-instituto-de-cordoba-ii-independiente-ii/
09/13/2023,Argentina,Copa de la SAF Reserva 2023,,/competition/arg-copa-de-la-saf-reserva/,15:00,Belgrano de Córdoba II,Sarmiento de Junín II,2:2,2:2,2,2,/report/copa-de-la-saf-reserva-2023-belgrano-de-cordoba-ii-sarmiento-de-junin-ii/
09/13/2023,Bosnia-Herzegovina,Premier Liga 2023/2024,,/competition/bih-premier-liga/,17:30,Zrinjski Mostar,HŠK Posušje,0:1,0:1,0,1,/report/premier-liga-2023-2024-zrinjski-mostar-hsk-posusje/
09/13/2023,Brazil,U20 Copa do Brasil 2023,Quarter-finals,/schedule/bra-u20-h-copa-do-brasil-2023-viertelfinale/0/,19:00,Fluminense RJ,Corinthians SP,4:0,,4,0,/report/u20-h-copa-do-brasil-2023-viertelfinale-fluminense-rj-corinthians-sp/
09/13/2023,Brazil,U17 Campeonato Brasileiro 2023 Grupo A,,/competition/bra-u17-h-campeonato-brasileiro/,19:00,Fluminense RJ,América - MG,1:1,,1,1,/report/u17-h-campeonato-brasileiro-2023-grupo-a-fluminense-rj-america-mg/
09/13/2023,Brazil,U17 Campeonato Brasileiro 2023 Grupo A,,/competition/bra-u17-h-campeonato-brasileiro/,19:00,Atlético Mineiro,Internacional,2:0,,2,0,/report/u17-h-campeonato-brasileiro-2023-grupo-a-atletico-mineiro-internacional/
09/13/2023,Brazil,U17 Campeonato Brasileiro 2023 Grupo A,,/competition/bra-u17-h-campeonato-brasileiro/,19:00,Ceará - CE,Flamengo RJ,2:3,1:2,2,3,/report/u17-h-campeonato-brasileiro-2023-grupo-a-ceara-ce-flamengo-rj/
09/13/2023,Brazil,U17 Campeonato Brasileiro 2023 Grupo A,,/competition/bra-u17-h-campeonato-brasileiro/,19:00,Corinthians SP,Red Bull Bragantino,1:2,0:1,1,2,/report/u17-h-campeonato-brasileiro-2023-grupo-a-corinthians-sp-red-bull-bragantino/
09/13/2023,Brazil,U17 Campeonato Brasileiro 2023 Grupo A,,/competition/bra-u17-h-campeonato-brasileiro/,19:00,Cuiabá - MT,Botafogo - RJ,1:2,1:2,1,2,/report/u17-h-campeonato-brasileiro-2023-grupo-a-cuiaba-mt-botafogo-rj/
09/13/2023,Brazil,U17 Campeonato Brasileiro 2023 Grupo B,,/competition/bra-u17-h-campeonato-brasileiro/,19:00,Goiás - GO,Atlético Goianiense,2:0,,2,0,/report/u17-h-campeonato-brasileiro-2023-grupo-b-goias-go-atletico-goianiense/
09/13/2023,Brazil,U17 Campeonato Brasileiro 2023 Grupo B,,/competition/bra-u17-h-campeonato-brasileiro/,19:00,Palmeiras,São Paulo FC,3:3,,3,3,/report/u17-h-campeonato-brasileiro-2023-grupo-b-palmeiras-sao-paulo-fc/
09/13/2023,Brazil,U17 Campeonato Brasileiro 2023 Grupo B,,/competition/bra-u17-h-campeonato-brasileiro/,19:00,Fortaleza,Cruzeiro,1:1,,1,1,/report/u17-h-campeonato-brasileiro-2023-grupo-b-fortaleza-cruzeiro/
09/13/2023,Brazil,U17 Campeonato Brasileiro 2023 Grupo B,,/competition/bra-u17-h-campeonato-brasileiro/,19:00,Grêmio Porto Alegre,Bahia - BA,3:0,,3,0,/report/u17-h-campeonato-brasileiro-2023-grupo-b-gremio-porto-alegre-bahia-ba/
09/13/2023,Brazil,U17 Campeonato Brasileiro 2023 Grupo B,,/competition/bra-u17-h-campeonato-brasileiro/,19:00,Athletico Paranaense,Santos FC,3:2,,3,2,/report/u17-h-campeonato-brasileiro-2023-grupo-b-athletico-paranaense-santos-fc/
09/13/2023,Canada,Premier League 2023,,/competition/can-premier-league/,22:30,Atlético Ottawa,Pacific FC,1:1,0:1,1,1,
09/13/2023,Chile,Primera División 2023,,/competition/chi-primera-division/,22:30,Curicó Unido,O'Higgins,1:3,0:1,1,3,/report/primera-division-2023-curico-unido-ohiggins/
09/13/2023,Chile,Primera B 2023,,/competition/chi-primera-b/,22:30,Cobreloa,Santiago Morning,2:1,1:0,2,1,
09/13/2023,China,League One 2023,,/competition/chn-league-one/,08:30,Dandong Tengyue,Qingdao West Coast,2:2,1:2,2,2,
09/13/2023,China,League One 2023,,/competition/chn-league-one/,12:30,Heilongjiang Ice City,Liaoning Shenyang Urban,0:1,0:1,0,1,/report/league-one-2023-heilongjiang-ice-city-liaoning-shenyang-urban/
09/13/2023,China,League One 2023,,/competition/chn-league-one/,12:30,Dongguan United,Yanbian Longding,1:1,1:0,1,1,/report/league-one-2023-dongguan-united-yanbian-longding/
09/13/2023,China,League One 2023,,/competition/chn-league-one/,12:30,Jiangxi Lushan,Nanjing City,1:2,0:1,1,2,
09/13/2023,China,League One 2023,,/competition/chn-league-one/,12:30,Jinan Xingzhou,Guangzhou FC,2:1,2:1,2,1,
09/13/2023,China,League One 2023,,/competition/chn-league-one/,12:30,Shanghai Jiading Huilong,Sichuan Jiuniu,1:3,0:2,1,3,/report/league-one-2023-shanghai-jiading-huilong-sichuan-jiuniu/
09/13/2023,China,League One 2023,,/competition/chn-league-one/,12:30,Shijiazhuang Gongfu FC,Guangxi Pingguo Haliao,0:0,0:0,0,0,/report/league-one-2023-shijiazhuang-gongfu-fc-guangxi-pingguo-haliao/
09/13/2023,China,League One 2023,,/competition/chn-league-one/,12:30,Wuxi Wugou,Suzhou Dongwu,4:1,3:1,4,1,/report/league-one-2023-wuxi-wugou-suzhou-dongwu/
09/13/2023,Colombia,Primera A 2023 Clausura,,/competition/col-primera-a/,22:00,Deportivo Pereira,Deportivo Pasto,2:1,1:1,2,1,/report/primera-a-2023-clausura-deportivo-pereira-deportivo-pasto/
09/13/2023,Colombia,Primera A 2023 Clausura,,/competition/col-primera-a/,23:45,Boyacá Chicó,Santa Fe,1:1,1:1,1,1,/report/primera-a-2023-clausura-boyaca-chico-santa-fe/
09/13/2023,Costa Rica,Primera División 2023/2024 Apertura,,/competition/crc-primera-division/,01:00,Santos de Guápiles,Sporting FC,0:0,0:0,0,0,/report/primera-division-2023-2024-apertura-santos-de-guapiles-sporting-fc/
09/13/2023,Costa Rica,Primera División 2023/2024 Apertura,,/competition/crc-primera-division/,03:00,Municipal Pérez Zeledón,Deportivo Saprissa,2:2,0:0,2,2,/report/primera-division-2023-2024-apertura-municipal-perez-zeledon-deportivo-saprissa/
09/13/2023,Costa Rica,Primera División 2023/2024 Apertura,,/competition/crc-primera-division/,22:00,Municipal Grecia,AD Guanacasteca,1:2,0:1,1,2,/report/primera-division-2023-2024-apertura-municipal-grecia-ad-guanacasteca/
09/13/2023,Croatia,Nogometni Kup 2023/2024,1. Round,/schedule/cro-nogometni-kup-2023-2024-1-runde/0/,15:00,NK Omladinac Gornja Vrba,Hajduk Split,0:6,0:3,0,6,
09/13/2023,Czech Republic,3. fotbalová Liga 2023/2024 ČFL B,,/competition/cze-3-fotbalova-liga/,16:00,Sokol Živanice,FK Kolín,3:0,,3,0,
09/13/2023,Czech Republic,Youth C ČLŽ 2023/2024,,/competition/cze-c-junioren-clz/,09:00,Bohemians Praha 1905,Slavia Praha,2:3,1:1,2,3,/report/c-junioren-clz-2023-2024-bohemians-praha-1905-slavia-praha/
09/13/2023,Czech Republic,Youth C ČLŽ 2023/2024,,/competition/cze-c-junioren-clz/,09:00,SK Kladno,Dynamo České Budějovice,2:3,1:1,2,3,/report/c-junioren-clz-2023-2024-sk-kladno-dynamo-ceske-budejovice/
09/13/2023,Czech Republic,Youth C ČLŽ 2023/2024,,/competition/cze-c-junioren-clz/,09:00,FC Hradec Králové,Football Talent Academy,16:0,7:0,16,0,/report/c-junioren-clz-2023-2024-fc-hradec-kralove-football-talent-academy/
09/13/2023,Czech Republic,Youth C ČLŽ 2023/2024,,/competition/cze-c-junioren-clz/,09:00,Slovan Liberec,FK Pardubice,3:1,1:1,3,1,/report/c-junioren-clz-2023-2024-slovan-liberec-fk-pardubice/
09/13/2023,Czech Republic,Youth C ČLŽ 2023/2024,,/competition/cze-c-junioren-clz/,12:30,AC Sparta Praha,Viktoria Plzeň,1:3,1:2,1,3,/report/c-junioren-clz-2023-2024-ac-sparta-praha-viktoria-plzen/
09/13/2023,Czech Republic,Youth C ČLŽ 2023/2024,,/competition/cze-c-junioren-clz/,14:00,RMSK Nový Bydžov,Meteor Praha VIII,1:0,1:0,1,0,/report/c-junioren-clz-2023-2024-rmsk-novy-bydzov-meteor-praha-viii/
09/13/2023,Czech Republic,Youth C ČLŽ 2023/2024,,/competition/cze-c-junioren-clz/,14:00,FK Jablonec,FK Mladá Boleslav,3:2,0:2,3,2,/report/c-junioren-clz-2023-2024-fk-jablonec-fk-mlada-boleslav/
09/13/2023,Czech Republic,Youth C ČLŽ 2023/2024,,/competition/cze-c-junioren-clz/,14:30,FK Ústí nad Labem,FK Teplice,2:2,0:1,2,2,/report/c-junioren-clz-2023-2024-fk-usti-nad-labem-fk-teplice/
09/13/2023,Czech Republic,Youth C ČLŽ (U14) 2023/2024,,/competition/cze-c-junioren-clz-u14/,11:00,Bohemians Praha 1905 II (U14),Slavia Praha II (U14),1:2,1:1,1,2,/report/c-junioren-clz-u14-2023-2024-bohemians-praha-1905-ii-u14-slavia-praha-ii-u14/
09/13/2023,Czech Republic,Youth C ČLŽ (U14) 2023/2024,,/competition/cze-c-junioren-clz-u14/,11:00,SK Kladno II (U14),Dynamo České Budějovice II (U14),0:9,0:5,0,9,/report/c-junioren-clz-u14-2023-2024-sk-kladno-ii-u14-dynamo-ceske-budejovice-ii-u14/
09/13/2023,Czech Republic,Youth C ČLŽ (U14) 2023/2024,,/competition/cze-c-junioren-clz-u14/,11:00,FC Hradec Králové II (U14),Football Talent Academy II (U14),0:2,0:0,0,2,/report/c-junioren-clz-u14-2023-2024-fc-hradec-kralove-ii-u14-football-talent-academy-ii-u14/
09/13/2023,Czech Republic,Youth C ČLŽ (U14) 2023/2024,,/competition/cze-c-junioren-clz-u14/,11:00,Slovan Liberec II (U14),FK Pardubice II (U14),1:1,0:1,1,1,/report/c-junioren-clz-u14-2023-2024-slovan-liberec-ii-u14-fk-pardubice-ii-u14/
09/13/2023,Czech Republic,Youth C ČLŽ (U14) 2023/2024,,/competition/cze-c-junioren-clz-u14/,14:30,AC Sparta Praha II (U14),Viktoria Plzeň II (U14),3:4,0:1,3,4,/report/c-junioren-clz-u14-2023-2024-ac-sparta-praha-ii-u14-viktoria-plzen-ii-u14/
09/13/2023,Czech Republic,Youth C ČLŽ (U14) 2023/2024,,/competition/cze-c-junioren-clz-u14/,16:00,FK Jablonec II (U14),FK Mladá Boleslav II (U14),4:3,3:2,4,3,/report/c-junioren-clz-u14-2023-2024-fk-jablonec-ii-u14-fk-mlada-boleslav-ii-u14/
09/13/2023,Czech Republic,Youth C ČLŽ (U14) 2023/2024,,/competition/cze-c-junioren-clz-u14/,16:00,RMSK Nový Bydžov II (U14),Meteor Praha VIII II (U14),3:2,1:1,3,2,/report/c-junioren-clz-u14-2023-2024-rmsk-novy-bydzov-ii-u14-meteor-praha-viii-ii-u14/
09/13/2023,Czech Republic,Youth C ČLŽ (U14) 2023/2024,,/competition/cze-c-junioren-clz-u14/,17:00,FK Ústí nad Labem II (U14),FK Teplice II (U14),0:10,0:5,0,10,/report/c-junioren-clz-u14-2023-2024-fk-usti-nad-labem-ii-u14-fk-teplice-ii-u14/
09/13/2023,Denmark,Youth U19 Drenge Ligaen 2023/2024,,/competition/den-a-junioren-u19-drenge-ligaen/,16:00,Aalborg BK,Randers SK Freja,2:4,"1:1,",2,4,/report/a-junioren-u19-drenge-ligaen-2023-2024-aalborg-bk-randers-sk-freja/
09/13/2023,Ecuador,Serie B 2023,,/competition/ecu-serie-b/,01:00,Macará,Independiente Juniors,1:1,1:1,1,1,/report/serie-b-2023-macara-independiente-juniors_2/
09/13/2023,Ecuador,Serie B 2023,,/competition/ecu-serie-b/,21:00,Cuniburo FC,Chacaritas FC,2:0,2:0,2,0,/report/serie-b-2023-cuniburo-fc-chacaritas-fc_2/
09/13/2023,Ecuador,U19 Campeonato Nacional 2023 Gruppe A,,/competition/ecu-u19-h-campeonato-nacional/,15:30,Independiente Juniors,LDU Quito,3:2,,3,2,/report/u19-h-campeonato-nacional-2023-gruppe-a-independiente-juniors-ldu-quito/
09/13/2023,Ecuador,U19 Campeonato Nacional 2023 Gruppe B,,/competition/ecu-u19-h-campeonato-nacional/,17:00,Barcelona,Manta FC,2:0,,2,0,/report/u19-h-campeonato-nacional-2023-gruppe-b-barcelona-manta-fc/
09/13/2023,Ecuador,U19 Campeonato Nacional 2023 Gruppe A,,/competition/ecu-u19-h-campeonato-nacional/,17:15,El Nacional,Mushuc Runa,1:0,,1,0,/report/u19-h-campeonato-nacional-2023-gruppe-a-el-nacional-mushuc-runa/
09/13/2023,Ecuador,U19 Campeonato Nacional 2023 Gruppe B,,/competition/ecu-u19-h-campeonato-nacional/,18:15,Orense SC,Emelec,3:1,,3,1,/report/u19-h-campeonato-nacional-2023-gruppe-b-orense-sc-emelec/
09/13/2023,Ecuador,U19 Campeonato Nacional 2023 Gruppe B,,/competition/ecu-u19-h-campeonato-nacional/,18:30,Vargas Torres,Búhos ULVR,3:3,,3,3,/report/u19-h-campeonato-nacional-2023-gruppe-b-vargas-torres-buhos-ulvr/
09/13/2023,Ecuador,U19 Campeonato Nacional 2023 Gruppe B,,/competition/ecu-u19-h-campeonato-nacional/,19:00,Libertad de Loja,Gualaceo SC,2:0,,2,0,/report/u19-h-campeonato-nacional-2023-gruppe-b-libertad-de-loja-gualaceo-sc/
09/13/2023,Ecuador,U19 Campeonato Nacional 2023 Gruppe A,,/competition/ecu-u19-h-campeonato-nacional/,19:15,Macará,Independiente del Valle,1:0,,1,0,/report/u19-h-campeonato-nacional-2023-gruppe-a-macara-independiente-del-valle/
09/13/2023,Ecuador,U19 Campeonato Nacional 2023 Gruppe A,,/competition/ecu-u19-h-campeonato-nacional/,20:00,Universidad Católica,Aucas,5:3,,5,3,/report/u19-h-campeonato-nacional-2023-gruppe-a-universidad-catolica-aucas/
09/13/2023,Ecuador,U17 Campeonato Nacional 2023 Grupo A,,/competition/ecu-u17-h-campeonato-nacional/,15:00,El Nacional,Tecnico Universitario,0:1,,0,1,/report/u17-h-campeonato-nacional-2023-grupo-a-el-nacional-tecnico-universitario/
09/13/2023,Ecuador,U17 Campeonato Nacional 2023 Grupo B,,/competition/ecu-u17-h-campeonato-nacional/,16:00,Orense SC,Emelec,2:0,,2,0,/report/u17-h-campeonato-nacional-2023-grupo-b-orense-sc-emelec/
09/13/2023,Ecuador,U17 Campeonato Nacional 2023 Grupo A,,/competition/ecu-u17-h-campeonato-nacional/,17:00,Macará,Independiente del Valle,2:3,,2,3,/report/u17-h-campeonato-nacional-2023-grupo-a-macara-independiente-del-valle/
09/13/2023,Ecuador,U17 Campeonato Nacional 2023 Grupo A,,/competition/ecu-u17-h-campeonato-nacional/,17:45,Independiente Juniors,LDU Quito,1:3,,1,3,/report/u17-h-campeonato-nacional-2023-grupo-a-independiente-juniors-ldu-quito/
09/13/2023,Ecuador,U17 Campeonato Nacional 2023 Grupo A,,/competition/ecu-u17-h-campeonato-nacional/,18:00,Universidad Catolica,Aucas,1:0,,1,0,/report/u17-h-campeonato-nacional-2023-grupo-a-universidad-catolica-aucas/
09/13/2023,Ecuador,U17 Campeonato Nacional 2023 Grupo B,,/competition/ecu-u17-h-campeonato-nacional/,18:15,9 de Octubre,Búhos ULVR,0:0,,0,0,/report/u17-h-campeonato-nacional-2023-grupo-b-9-de-octubre-buhos-ulvr/
09/13/2023,Ecuador,U17 Campeonato Nacional 2023 Grupo B,,/competition/ecu-u17-h-campeonato-nacional/,19:00,Barcelona,Delfin SC,2:1,,2,1,/report/u17-h-campeonato-nacional-2023-grupo-b-barcelona-delfin-sc/
09/13/2023,Ecuador,U17 Campeonato Nacional 2023 Grupo B,,/competition/ecu-u17-h-campeonato-nacional/,20:00,Deportivo Cuenca,Gualaceo SC,3:1,,3,1,/report/u17-h-campeonato-nacional-2023-grupo-b-deportivo-cuenca-gualaceo-sc/
09/13/2023,El Salvador,Primera División 2023/2024 Apertura,,/competition/slv-primera-division/,22:15,Luis Ángel Firpo,Dragón,2:3,2:2,2,3,/report/primera-division-2023-2024-apertura-luis-angel-firpo-dragon/
09/13/2023,Estonia,Eesti Karikas 2023/2024,3. Round,/schedule/est-eesti-karikas-2023-2024-3-runde/0/,17:00,FC Flora II,Tallinna JK Legion II,13:0,5:0,13,0,
09/13/2023,Germany,Bayernliga Süd 2023/2024,,/competition/bayernliga-sued/,18:00,SV Heimstetten,TSV 1860 München II,3:1,1:0,3,1,/report/bayernliga-sued-2023-2024-sv-heimstetten-tsv-1860-muenchen-ii/
09/13/2023,Germany,Oberliga Hamburg 2023/2024,,/competition/oberliga-hamburg/,18:30,TSV Sasel,HEBC Hamburg,1:2,1:1,1,2,/report/oberliga-hamburg-2023-2024-tsv-sasel-hebc-hamburg/
09/13/2023,Germany,Oberliga NOFV-Nord 2023/2024,,/competition/oberliga-nofv-nord/,18:00,TuS Makkabi Berlin,TeBe Berlin,0:0,0:0,0,0,/report/oberliga-nofv-nord-2023-2024-tus-makkabi-berlin-tebe-berlin/
09/13/2023,Germany,Niedersachsen-Pokal (3.L & RLN) 2023/2024,Qualifier,/schedule/niedersachsen-pokal-2023-2024-qualifikation/0/,18:00,TSV Havelse,VfB Oldenburg,4:5,pso,4,5,
09/13/2023,Germany,Women DFB-Pokal 2023/2024,2. Round,/schedule/frauen-dfb-pokal-2023-2024-2-runde/0/,17:30,Hegauer FV,Eintracht Frankfurt,0:8,0:1,0,8,
09/13/2023,Greece,Kypello Elladas 2023/2024,3. Round,/schedule/gre-kypello-elladas-2023-2024-3-runde/0/,,OFI Ierapetra,Kampaniakos FC,,,,,
09/13/2023,Greece,Kypello Elladas 2023/2024,3. Round,/schedule/gre-kypello-elladas-2023-2024-3-runde/0/,12:00,Asteras Stavros,AO Giouchtas,1:3,1:1,1,3,
09/13/2023,Greece,Kypello Elladas 2023/2024,3. Round,/schedule/gre-kypello-elladas-2023-2024-3-runde/0/,13:00,Panthrakikos,Ethnikos Piraeus,0:1,,0,1,
09/13/2023,Greece,Kypello Elladas 2023/2024,3. Round,/schedule/gre-kypello-elladas-2023-2024-3-runde/0/,14:00,Acharnaikos FC,Panachaiki GE,,,,,
09/13/2023,Greece,Kypello Elladas 2023/2024,3. Round,/schedule/gre-kypello-elladas-2023-2024-3-runde/0/,14:00,AO Chanioti,AO Tilikratis,0:1,0:0,0,1,
09/13/2023,Greece,Kypello Elladas 2023/2024,3. Round,/schedule/gre-kypello-elladas-2023-2024-3-runde/0/,14:00,Panargiakos FC,PAO Vardas,3:4,0:1,3,4,
09/13/2023,Greece,Kypello Elladas 2023/2024,3. Round,/schedule/gre-kypello-elladas-2023-2024-3-runde/0/,14:00,Ionikos Nikea,GS Kallithea,0:3,0:2,0,3,
09/13/2023,Greece,Kypello Elladas 2023/2024,3. Round,/schedule/gre-kypello-elladas-2023-2024-3-runde/0/,14:00,Apollon Paralimniou,Alexandroupoli FC,3:0,2:0,3,0,
09/13/2023,Greece,Kypello Elladas 2023/2024,3. Round,/schedule/gre-kypello-elladas-2023-2024-3-runde/0/,14:00,Makedonikos FC,AO Egaleo,0:4,0:1,0,4,
09/13/2023,Greece,Kypello Elladas 2023/2024,3. Round,/schedule/gre-kypello-elladas-2023-2024-3-runde/0/,14:00,Ilioupoli GS,Levadiakos,1:2,0:0,1,2,
09/13/2023,Guatemala,Liga Nacional 2023/2024 Apertura,,/competition/gua-liga-nacional/,22:00,Deportivo Coatepeque,Cobán Imperial,3:0,1:0,3,0,/report/liga-nacional-2023-2024-apertura-deportivo-coatepeque-coban-imperial/
09/13/2023,Honduras,Liga Nacional 2023/2024 Apertura,,/competition/hon-liga-nacional/,22:30,Marathón,Deportivo Génesis,2:1,2:0,2,1,/report/liga-nacional-2023-2024-apertura-marathon-deportivo-genesis/
09/13/2023,Italy,Serie D Girone D 2023/2024,,/competition/ita-serie-d-girone-d/,15:00,Victor San Marino,AC Fanfulla 1874,1:1,,1,1,
09/13/2023,Italy,Coppa Italia Serie D 2023/2024,Preliminary,/schedule/ita-coppa-italia-serie-d-2023-2024-vorrunde/0/,14:00,Progresso,Piacenza Calcio,3:1,pso,3,1,
09/13/2023,Italy,Coppa Italia Serie D 2023/2024,1. Round,/schedule/ita-coppa-italia-serie-d-2023-2024-1-runde/0/,15:00,Ghivizzano Borgo,USD Lavagnese 1919,3:1,,3,1,
09/13/2023,Italy,Youth Coppa Italia Primavera 2023/2024,1. pre-round,/schedule/ita-a-junioren-coppa-italia-primavera-2023-2024-1-vorrunde/0/,10:00,Ternana Calcio,US Salernitana 1919,2:0,0:0,2,0,/report/a-junioren-coppa-italia-primavera-2023-2024-1-vorrunde-ternana-calcio-us-salernitana-1919/
09/13/2023,Italy,Youth Coppa Italia Primavera 2023/2024,1. pre-round,/schedule/ita-a-junioren-coppa-italia-primavera-2023-2024-1-vorrunde/0/,11:00,Calcio Padova,SSC Bari,1:2,0:0,1,2,/report/a-junioren-coppa-italia-primavera-2023-2024-1-vorrunde-calcio-padova-ssc-bari/
09/13/2023,Italy,Youth Coppa Italia Primavera 2023/2024,1. pre-round,/schedule/ita-a-junioren-coppa-italia-primavera-2023-2024-1-vorrunde/0/,14:00,AS Cittadella,FC Südtirol,1:2,0:1,1,2,/report/a-junioren-coppa-italia-primavera-2023-2024-1-vorrunde-as-cittadella-fc-suedtirol/
