date_time,region,tournament,matchday,league_href,begin_time,first_team,second_team,full_match_goals,half_match_goals,first_team_goals,second_team_goals,match_href
2023-09-19,Argentina,Copa de la SAF Reserva 2023,,/competition/arg-copa-de-la-saf-reserva/,15:00,Gimnasia de La Plata II,Estudiantes II,2:0,0:0,2.0,0.0,/report/copa-de-la-saf-reserva-2023-gimnasia-de-la-plata-ii-estudiantes-ii/
2023-09-19,Argentina,Copa de la SAF Reserva 2023,,/competition/arg-copa-de-la-saf-reserva/,15:00,Defensa y Justicia II,Arsenal de Sarandí II,0:0,0:0,0.0,0.0,/report/copa-de-la-saf-reserva-2023-defensa-y-justicia-ii-arsenal-de-sarandi-ii/
2023-09-19,Argentina,Copa de la SAF Reserva 2023,,/competition/arg-copa-de-la-saf-reserva/,15:00,Central Córdoba SdE II,Atlético Tucumán II,2:1,1:1,2.0,1.0,/report/copa-de-la-saf-reserva-2023-central-cordoba-sde-ii-atletico-tucuman-ii/
2023-09-19,Argentina,Copa de la SAF Reserva 2023,,/competition/arg-copa-de-la-saf-reserva/,15:00,Sarmiento de Junín II,Barracas Central II,1:3,0:1,1.0,3.0,/report/copa-de-la-saf-reserva-2023-sarmiento-de-junin-ii-barracas-central-ii/
2023-09-19,Armenia,Premier League 2023/2024,,/competition/arm-premier-league/,13:00,FC Urartu,FK Van,3:1,1:1,3.0,1.0,
2023-09-19,Armenia,Premier League 2023/2024,,/competition/arm-premier-league/,16:00,Shirak FC,FC Ararat-Armenia,1:3,0:1,1.0,3.0,
2023-09-19,Austria,Regionalliga Ost 2023/2024,,/competition/aut-regionalliga-ost/,18:00,Austria Wien (A),SC Neusiedl/See 1919,3:2,2:1,3.0,2.0,
2023-09-19,Austria,Regionalliga Mitte 2023/2024,,/competition/aut-regionalliga-mitte/,16:00,Wolfsberger AC (A),Vorwärts Steyr,1:2,0:1,1.0,2.0,
2023-09-19,Bolivia,Copa de la Div. Prof. 2023,Group B,/schedule/bol-copa-de-la-div-prof-2023-gruppe-b/0/,23:00,Atlético Palmaflor,The Strongest,,,,,
2023-09-19,Brazil,Série A 2023,,/competition/bra-serie-a/,01:00,Corinthians SP,Grêmio Porto Alegre,4:4,3:2,4.0,4.0,/report/serie-a-2023-corinthians-sp-gremio-porto-alegre/
2023-09-19,Brazil,Série A 2023,,/competition/bra-serie-a/,00:00,Bahia - BA,Santos FC,1:2,0:0,1.0,2.0,/report/serie-a-2023-bahia-ba-santos-fc/
2023-09-19,Brazil,Série B 2023,,/competition/bra-serie-b/,01:00,Grêmio Novorizontino - SP,Ceará - CE,4:1,3:0,4.0,1.0,/report/serie-b-2023-gremio-novorizontino-sp-ceara-ce/
2023-09-19,Brazil,U20 Copa do Brasil 2023,Quarter-finals,/schedule/bra-u20-h-copa-do-brasil-2023-viertelfinale/0/,23:00,Corinthians SP,Fluminense RJ,3:1,,3.0,1.0,/report/u20-h-copa-do-brasil-2023-viertelfinale-corinthians-sp-fluminense-rj/
2023-09-19,Colombia,Primera A 2023 Clausura,,/competition/col-primera-a/,00:40,Atlético Bucaramanga,Deportivo Pereira,1:1,0:0,1.0,1.0,/report/primera-a-2023-clausura-atletico-bucaramanga-deportivo-pereira/
