date_time,region,tournament,matchday,league_href,begin_time,first_team,second_team,full_match_goals,half_match_goals,first_team_goals,second_team_goals,match_href
09/22/2023,UEFA,Women Nations League C 2023/2024,Group 2,/schedule/frauen-nations-league-a-2023-2024-gruppe-2/0/,15:00,Lithuania,Luxembourg,,,,,/report/frauen-nations-league-c-2023-2024-gruppe-2-litauen-luxemburg/
09/22/2023,UEFA,Women Nations League C 2023/2024,Group 2,/schedule/frauen-nations-league-a-2023-2024-gruppe-2/0/,15:00,Georgia,Turkey,,,,,/report/frauen-nations-league-c-2023-2024-gruppe-2-georgien-tuerkei/
09/22/2023,UEFA,Women Nations League C 2023/2024,Group 3,/schedule/frauen-nations-league-a-2023-2024-gruppe-3/0/,14:00,Azerbaijan,Cyprus,,,,,/report/frauen-nations-league-c-2023-2024-gruppe-3-aserbaidschan-zypern/
09/22/2023,UEFA,Women Nations League C 2023/2024,Group 3,/schedule/frauen-nations-league-a-2023-2024-gruppe-3/0/,18:00,Faroe Islands,Montenegro,,,,,/report/frauen-nations-league-c-2023-2024-gruppe-3-faeroeer-montenegro/
09/22/2023,UEFA,Women Nations League C 2023/2024,Group 4,/schedule/frauen-nations-league-a-2023-2024-gruppe-4/0/,16:00,Estonia,Kazakhstan,,,,,/report/frauen-nations-league-c-2023-2024-gruppe-4-estland-kasachstan/
09/22/2023,UEFA,Women Nations League C 2023/2024,Group 5,/schedule/frauen-nations-league-c-2023-2024-gruppe-5/0/,14:00,North Macedonia,Bulgaria,,,,,/report/frauen-nations-league-c-2023-2024-gruppe-5-nordmazedonien-bulgarien/
09/22/2023,CAF,Women Women's Cup QF 2023,1. Round,/schedule/frauen-womens-cup-qf-2023-1-runde/0/,13:00,Burundi,Ethiopia,,,,,
09/22/2023,CAF,Women Women's Cup QF 2023,1. Round,/schedule/frauen-womens-cup-qf-2023-1-runde/0/,14:00,Central Afr. Republic,Mali,,,,,
09/22/2023,CAF,Women Women's Cup QF 2023,1. Round,/schedule/frauen-womens-cup-qf-2023-1-runde/0/,15:30,Congo DR,Benin,,,,,
09/22/2023,CAF,Women Women's Cup QF 2023,1. Round,/schedule/frauen-womens-cup-qf-2023-1-runde/0/,15:30,Gabon,Botswana,,,,,
09/22/2023,CAF,Women Women's Cup QF 2023,1. Round,/schedule/frauen-womens-cup-qf-2023-1-runde/0/,16:00,Nigeria,São Tomé and Príncipe,,,,,
09/22/2023,CAF,Women Women's Cup QF 2023,1. Round,/schedule/frauen-womens-cup-qf-2023-1-runde/0/,16:00,Tunisia,Niger,,,,,
09/22/2023,CAF,Women Women's Cup QF 2023,1. Round,/schedule/frauen-womens-cup-qf-2023-1-runde/0/,16:30,Ivory Coast,Tanzania,,,,,
09/22/2023,CAF,Women Women's Cup QF 2023,1. Round,/schedule/frauen-womens-cup-qf-2023-1-runde/0/,16:30,Djibouti,Togo,,,,,
09/22/2023,CAF,Women Women's Cup QF 2023,1. Round,/schedule/frauen-womens-cup-qf-2023-1-runde/0/,18:00,Senegal,Mozambique,,,,,
09/22/2023,CAF,Women Women's Cup QF 2023,1. Round,/schedule/frauen-womens-cup-qf-2023-1-runde/0/,18:00,Cape Verde,Liberia,,,,,
09/22/2023,CAF,Women Women's Cup QF 2023,1. Round,/schedule/frauen-womens-cup-qf-2023-1-runde/0/,19:00,Cameroon,Kenya,,,,,
09/22/2023,CONCACAF,Caribbean Cup 2023,Group B,/schedule/caribbean-cup-2023-gruppe-b/0/,01:06,Dunbeholden FC,SV Robinhood,,,,,
09/22/2023,CONCACAF,Women Women's Gold Cup Quali. 2023/2024 League C,Group A,/schedule/frauen-womens-gold-cup-quali-2023-2024-league-c-gruppe-a/0/,01:00,Bonaire,Turks & Caicos,,,,,
09/22/2023,CONCACAF,Women Women's Gold Cup Quali. 2023/2024 League C,Group B,/schedule/frauen-womens-gold-cup-quali-2023-2024-league-c-gruppe-b/0/,23:00,St. Lucia,Cuba,,,,,
09/22/2023,CONCACAF,Women Women's Gold Cup Quali. 2023/2024 League A,Group C,/schedule/frauen-womens-gold-cup-quali-2023-2024-league-a-gruppe-c/0/,01:00,Haiti,Costa Rica,,,,,
09/22/2023,CONCACAF,Women Women's Gold Cup Quali. 2023/2024 League B,Group C,/schedule/frauen-womens-gold-cup-quali-2023-2024-league-b-gruppe-c/0/,23:00,Bermuda,Dom. Republic,,,,,
09/22/2023,AFC,U17 Women Asian Cup Qual. 2023,2. Round Group B,/schedule/u17-d-championship-qual-2023-2-runde-gruppe-b/0/,10:00,Philippines,Bangladesh,,,,,
09/22/2023,AFC,U17 Women Asian Cup Qual. 2023,2. Round Group B,/schedule/u17-d-championship-qual-2023-2-runde-gruppe-b/0/,13:00,Vietnam,Australia,,,,,
09/22/2023,Albania,Kategoria Superiore 2023/2024,,/competition/alb-kategoria-superiore/,14:00,KF Tiranë,Erzeni Shijak,,,,,
09/22/2023,Albania,Kategoria Superiore 2023/2024,,/competition/alb-kategoria-superiore/,17:00,Dinamo Tiranë,FK Partizani,,,,,
09/22/2023,Algeria,Ligue 1 2023/2024,,/competition/alg-ligue-1/,,USM Alger,USM Khenchela,,,,,
09/22/2023,Algeria,Ligue 1 2023/2024,,/competition/alg-ligue-1/,16:00,ES Ben Aknoun,ASO Chlef,,,,,
09/22/2023,Algeria,Ligue 1 2023/2024,,/competition/alg-ligue-1/,16:00,CS Constantine,MC Alger,,,,,
09/22/2023,Algeria,Ligue 1 2023/2024,,/competition/alg-ligue-1/,19:00,JS Kabylie,Paradou AC,,,,,
09/22/2023,Argentina,Copa de la Superliga 2023,,/competition/arg-copa-de-la-superliga/,01:00,River Plate,Atlético Tucumán,0:0,,0,0,/report/copa-de-la-superliga-2023-river-plate-atletico-tucuman/liveticker/
09/22/2023,Argentina,Torneo Federal A 2023,,/competition/arg-torneo-federal-a/,20:00,Huracán de Las Heras,Estudiantes de San Luis,,,,,
09/22/2023,Argentina,Copa de la SAF Reserva 2023,,/competition/arg-copa-de-la-saf-reserva/,22:00,River Plate II,Boca Juniors II,,,,,
09/22/2023,Argentina,Copa de la SAF Reserva 2023,,/competition/arg-copa-de-la-saf-reserva/,23:00,Unión de Santa Fe II,Colón de Santa Fe II,,,,,
09/22/2023,Austria,2. Liga 2023/2024,,/competition/aut-2-liga/,17:10,DSV Leoben,Floridsdorfer AC,,,,,/report/2-liga-2023-2024-dsv-leoben-floridsdorfer-ac/liveticker/
09/22/2023,Austria,2. Liga 2023/2024,,/competition/aut-2-liga/,17:10,SV Stripfing/Weiden,Kapfenberger SV 1919,,,,,/report/2-liga-2023-2024-sv-stripfing-weiden-kapfenberger-sv-1919/liveticker/
09/22/2023,Austria,2. Liga 2023/2024,,/competition/aut-2-liga/,17:10,SKU Amstetten,SV Lafnitz,,,,,/report/2-liga-2023-2024-sku-amstetten-sv-lafnitz/liveticker/
09/22/2023,Austria,2. Liga 2023/2024,,/competition/aut-2-liga/,20:00,FC Admira Wacker,SKN St. Pölten,,,,,/report/2-liga-2023-2024-fc-admira-wacker-skn-st-poelten/liveticker/
09/22/2023,Austria,Regionalliga Ost 2023/2024,,/competition/aut-regionalliga-ost/,18:00,ASV Draßburg,Kremser SC,,,,,
09/22/2023,Austria,Regionalliga Ost 2023/2024,,/competition/aut-regionalliga-ost/,18:30,FC Marchfeld Donauauen,Wiener Sport-Club,,,,,
09/22/2023,Austria,Regionalliga Ost 2023/2024,,/competition/aut-regionalliga-ost/,18:30,FCM Traiskirchen,SC Neusiedl/See 1919,,,,,
09/22/2023,Austria,Regionalliga Ost 2023/2024,,/competition/aut-regionalliga-ost/,19:00,SCU Ardagger,Favoritner AC,,,,,
09/22/2023,Austria,Regionalliga Ost 2023/2024,,/competition/aut-regionalliga-ost/,19:00,Austria Wien (A),SV Oberwart,,,,,
09/22/2023,Austria,Regionalliga Mitte 2023/2024,,/competition/aut-regionalliga-mitte/,18:00,Deutschlandsberger SC,FC Gleisdorf 09,,,,,
09/22/2023,Austria,Regionalliga Mitte 2023/2024,,/competition/aut-regionalliga-mitte/,18:00,USV Allerheiligen,TuS Bad Gleichenberg,,,,,
09/22/2023,Austria,Regionalliga Mitte 2023/2024,,/competition/aut-regionalliga-mitte/,18:00,Union Vöcklamarkt,Vorwärts Steyr,,,,,
09/22/2023,Austria,Regionalliga Mitte 2023/2024,,/competition/aut-regionalliga-mitte/,18:00,WSC Hertha,SC Weiz,,,,,
09/22/2023,Austria,Regionalliga West 2023/2024,,/competition/aut-regionalliga-west/,18:00,SC Schwaz,FC Pinzgau Saalfelden,,,,,
09/22/2023,Bahrain,Premier League 2023/2024,,/competition/bhr-premier-league/,17:00,Al Hidd,Al Muharraq,,,,,
09/22/2023,Bahrain,Premier League 2023/2024,,/competition/bhr-premier-league/,17:00,Al Shabab,Manama Club,,,,,
09/22/2023,Belarus,Cempionat 2023,,/competition/blr-cempionat/,15:30,FK Gomel,FK Minsk,,,,,/report/cempionat-2023-fk-gomel-fk-minsk/liveticker/
09/22/2023,Belarus,Cempionat 2023,,/competition/blr-cempionat/,17:30,BATE Borisov,Belshina Bobruisk,,,,,/report/cempionat-2023-bate-borisov-belshina-bobruisk/liveticker/
09/22/2023,Belgium,Eerste klasse A 2023/2024,,/competition/bel-eerste-klasse-a/,19:45,Standard Liège,KVC Westerlo,,,,,/report/eerste-klasse-a-2023-2024-standard-liege-kvc-westerlo/liveticker/
09/22/2023,Belgium,Eerste klasse B 2023/2024,,/competition/bel-eerste-klasse-b/,19:00,Patro Eisden MM,FCV Dender EH,,,,,
09/22/2023,Belgium,Eerste klasse B 2023/2024,,/competition/bel-eerste-klasse-b/,19:00,SV Zulte Waregem,SK Deinze,,,,,
09/22/2023,Belgium,Reserve Pro League 2023/2024,,/competition/bel-reserve-pro-league/,18:30,KV Oostende II,FCV Dender EH II,,,,,
09/22/2023,Belgium,Reserve Pro League 2023/2024,,/competition/bel-reserve-pro-league/,18:30,SK Deinze II,Lommel SK II,,,,,
09/22/2023,Belgium,Reserve Pro League 2023/2024,,/competition/bel-reserve-pro-league/,18:30,KAS Eupen II,RWDM Brussels FC II,,,,,
09/22/2023,Belgium,Reserve Pro League 2023/2024,,/competition/bel-reserve-pro-league/,19:00,Sint-Truidense VV II,Royal Francs Borains II,,,,,
09/22/2023,Belgium,Reserve Pro League 2023/2024,,/competition/bel-reserve-pro-league/,19:00,RFC de Liège II,SK Beveren II,,,,,
09/22/2023,Belgium,Reserve Pro League 2023/2024,,/competition/bel-reserve-pro-league/,19:15,KVC Westerlo II,KV Kortrijk II,,,,,
09/22/2023,Bolivia,Liga Profesional 2023,,/competition/bol-liga-profesional/,20:00,Always Ready,Atlético Palmaflor,,,,,
09/22/2023,Bosnia-Herzegovina,Premier Liga 2023/2024,,/competition/bih-premier-liga/,19:00,Široki Brijeg,FK Sarajevo,,,,,/report/premier-liga-2023-2024-siroki-brijeg-fk-sarajevo/liveticker/
09/22/2023,Brazil,Série A 2023,,/competition/bra-serie-a/,01:30,Grêmio Porto Alegre,Palmeiras,1:0,,1,0,/report/serie-a-2023-gremio-porto-alegre-palmeiras/liveticker/
09/22/2023,Brazil,Série B 2023,,/competition/bra-serie-b/,23:00,Ponte Preta,Mirassol - SP,,,,,/report/serie-b-2023-ponte-preta-mirassol-sp/liveticker/
09/22/2023,Bulgaria,Parva Liga 2023/2024,,/competition/bul-parva-liga/,13:00,Botev Vratsa,PFC Beroe,,,,,/report/parva-liga-2023-2024-botev-vratsa-pfc-beroe/liveticker/
09/22/2023,Bulgaria,Parva Liga 2023/2024,,/competition/bul-parva-liga/,15:30,CSKA 1948 Sofia,Cherno More Varna,,,,,/report/parva-liga-2023-2024-cska-1948-sofia-cherno-more-varna/liveticker/
09/22/2023,Bulgaria,Parva Liga 2023/2024,,/competition/bul-parva-liga/,18:00,Botev Plovdiv,CSKA Sofia,,,,,/report/parva-liga-2023-2024-botev-plovdiv-cska-sofia/liveticker/
09/22/2023,Chile,Primera B 2023,,/competition/chi-primera-b/,19:30,Rangers,Santiago Morning,,,,,
09/22/2023,Chile,Primera B 2023,,/competition/chi-primera-b/,22:00,Universidad de Concepción,Deportes Temuco,,,,,
09/22/2023,China,Super League 2023,,/competition/chn-super-league/,12:35,Shanghai Shenhua,Cangzhou Mighty Lions,,,,,/report/super-league-2023-shanghai-shenhua-cangzhou-mighty-lions/liveticker/
09/22/2023,China,Super League 2023,,/competition/chn-super-league/,12:35,Changchun Yatai,Beijing Guoan,,,,,/report/super-league-2023-changchun-yatai-beijing-guoan/liveticker/
09/22/2023,Colombia,Primera A 2023 Clausura,,/competition/col-primera-a/,00:10,Atlético Bucaramanga,Deportivo Pasto,0:2,0:1,0,2,/report/primera-a-2023-clausura-atletico-bucaramanga-deportivo-pasto/
09/22/2023,Colombia,Primera A 2023 Clausura,,/competition/col-primera-a/,02:20,Millonarios,Atlético Huila,0:0,,0,0,/report/primera-a-2023-clausura-millonarios-atletico-huila/liveticker/
09/22/2023,Colombia,Primera A 2023 Clausura,,/competition/col-primera-a/,22:30,Jaguares de Córdoba,Alianza Petrolera,,,,,/report/primera-a-2023-clausura-jaguares-de-cordoba-alianza-petrolera/liveticker/
09/22/2023,Costa Rica,Primera División 2023/2024 Apertura,,/competition/crc-primera-division/,03:00,Municipal Grecia,Puntarenas FC,,,,,
09/22/2023,Croatia,1. HNL 2023/2024,,/competition/cro-1-hnl/,17:00,NK Osijek,NK Varaždin,,,,,/report/1-hnl-2023-2024-nk-osijek-nk-varazdin/liveticker/
09/22/2023,Croatia,2. HNL 2023/2024,,/competition/cro-2-hnl/,15:00,NK Dugopolje,NK Solin,,,,,
09/22/2023,Cyprus,First Division 2023/2024,,/competition/cyp-first-division/,17:00,AE Zakakiou,AEK Larnaca,,,,,/report/first-division-2023-2024-ae-zakakiou-aek-larnaca/liveticker/
09/22/2023,Czech Republic,2. fotbalová liga 2023/2024,,/competition/cze-2-fotbalova-liga/,15:30,FK MAS Táborsko,FK Viagem Příbram,,,,,
09/22/2023,Czech Republic,3. fotbalová Liga 2023/2024 ČFL B,,/competition/cze-3-fotbalova-liga/,16:30,FK Kolín,FK Přepeře,,,,,
09/22/2023,Czech Republic,3. fotbalová Liga 2023/2024 ČFL B,,/competition/cze-3-fotbalova-liga/,17:00,FK Ústí nad Labem,FK Teplice B,,,,,
09/22/2023,Czech Republic,Youth I. CLD 2023/2024,,/competition/cze-a-junioren-i-cld/,11:00,MFK Karviná,Sigma Olomouc,,,,,
09/22/2023,Czech Republic,Youth B I. CLD 2023/2024,,/competition/cze-b-junioren-i-cld/,13:15,MFK Karviná,Sigma Olomouc,,,,,
09/22/2023,Denmark,Superligaen 2023/2024,,/competition/den-superligaen/,18:00,Lyngby BK,Vejle BK,,,,,/report/superligaen-2023-2024-lyngby-bk-vejle-bk/liveticker/
09/22/2023,Denmark,1. Division 2023/2024,,/competition/den-1-division/,18:00,Aalborg BK,HB Køge,,,,,/report/1-division-2023-2024-aalborg-bk-hb-koege/liveticker/
09/22/2023,Denmark,1. Division 2023/2024,,/competition/den-1-division/,18:00,B.93 København,Hobro IK,,,,,/report/1-division-2023-2024-b-93-koebenhavn-hobro-ik/liveticker/
09/22/2023,Denmark,1. Division 2023/2024,,/competition/den-1-division/,18:00,Kolding IF,FC Fredericia,,,,,/report/1-division-2023-2024-kolding-if-fc-fredericia/liveticker/
09/22/2023,Denmark,2. Division 2023/2024,,/competition/den-2-division/,18:00,FC Roskilde,Hellerup IK,,,,,
09/22/2023,Ecuador,Serie B 2023,,/competition/ecu-serie-b/,01:00,Vargas Torres,Macará,,,,,
09/22/2023,England,Championship 2023/2024,,/competition/eng-championship/,20:00,Birmingham City,Queens Park Rangers,,,,,/report/championship-2023-2024-birmingham-city-queens-park-rangers/liveticker/
09/22/2023,England,Premier League 2 2023/2024,,/competition/eng-premier-league-2_2/,19:00,Everton FC U23,Norwich City U23,,,,,
09/22/2023,England,Premier League 2 2023/2024,,/competition/eng-premier-league-2_2/,19:00,Reading FC U23,Leeds United U23,,,,,
09/22/2023,England,Premier League 2 2023/2024,,/competition/eng-premier-league-2_2/,19:00,West Ham United U23,Southampton FC U23,,,,,
09/22/2023,England,Premier League 2 2023/2024,,/competition/eng-premier-league-2_2/,19:00,Manchester City U23,Chelsea FC U23,,,,,
09/22/2023,England,Professional Development League 2023/2024,,/competition/eng-professional-development-league/,14:00,Peterborough United U23,Birmingham City U23,,,,,
09/22/2023,England,U18 Professional Development League 2023/2024,,/competition/eng-u18-h-professional-development-league/,12:00,Coventry City,Bristol City,,,,,
09/22/2023,England,U18 Youth Alliance 2023/2024 North East Division,,/competition/eng-u18-h-youth-alliance/,11:00,Bradford City,Notts County,,,,,
09/22/2023,England,U18 Youth Alliance 2023/2024 North West Division,,/competition/eng-u18-h-youth-alliance/,13:00,Carlisle United,Shrewsbury Town,,,,,
09/22/2023,Estonia,Meistriliiga 2023,,/competition/est-meistriliiga/,17:45,FC Flora,JK Tallinna Kalev,,,,,/report/meistriliiga-2023-fc-flora-jk-tallinna-kalev_2/liveticker/
09/22/2023,Finland,Veikkausliiga 2023 Championship,,/competition/fin-veikkausliiga/,16:00,FC Honka,Vaasan PS,,,,,/report/veikkausliiga-2023-championship-fc-honka-vaasan-ps/liveticker/
09/22/2023,Finland,Veikkausliiga 2023 Relegation,,/competition/fin-veikkausliiga/,16:00,KTP,Ilves Tampere,,,,,/report/veikkausliiga-2023-relegation-ktp-ilves-tampere/liveticker/
09/22/2023,Finland,Veikkausliiga 2023 Relegation,,/competition/fin-veikkausliiga/,16:00,FC Lahti,AC Oulu,,,,,/report/veikkausliiga-2023-relegation-fc-lahti-ac-oulu/liveticker/
09/22/2023,Finland,Veikkausliiga 2023 Relegation,,/competition/fin-veikkausliiga/,16:30,IFK Mariehamn,Haka Valkeakoski,,,,,/report/veikkausliiga-2023-relegation-ifk-mariehamn-haka-valkeakoski/liveticker/
09/22/2023,Finland,Ykkönen 2023 Promotion,,/competition/fin-ykkoenen/,16:30,Helsingfors IFK,IF Gnistan,,,,,
09/22/2023,Finland,Ykkönen 2023 Promotion,,/competition/fin-ykkoenen/,16:30,SJK Akatemia,TPS Turku,,,,,
09/22/2023,France,Ligue 1 2023/2024,,/competition/fra-ligue-1/,20:00,AS Monaco,OGC Nice,,,,,/report/ligue-1-2023-2024-as-monaco-ogc-nice/liveticker/
09/22/2023,France,National 2023/2024,,/competition/fra-national/,18:30,Dijon FCO,SO Cholet,,,,,
09/22/2023,France,National 2023/2024,,/competition/fra-national/,18:30,Red Star FC,US Avranches,,,,,
09/22/2023,France,National 2023/2024,,/competition/fra-national/,18:30,GOAL FC,Le Mans FC,,,,,
09/22/2023,France,National 2023/2024,,/competition/fra-national/,18:30,Nîmes Olympique,AS Nancy Lorraine,,,,,
09/22/2023,France,National 2023/2024,,/competition/fra-national/,18:30,SAS Épinal,FC Martigues,,,,,
09/22/2023,France,National 2023/2024,,/competition/fra-national/,18:30,Marignane Gignac,Chamois Niortais,,,,,
09/22/2023,France,National 2023/2024,,/competition/fra-national/,18:30,US Orléans,LB Châteauroux,,,,,
09/22/2023,France,National 2023/2024,,/competition/fra-national/,18:30,FC Versailles,FC Villefranche Beaujolais,,,,,
09/22/2023,France,National 2 Groupe A 2023/2024,,/competition/fra-national-2-groupe-a/,16:00,Toulouse FC (CFA),RC Grasse,,,,,
09/22/2023,France,National 2 Groupe B 2023/2024,,/competition/fra-national-2-groupe-b/,18:00,Vendée Les Herbiers,Bourges Foot 18,,,,,
09/22/2023,France,National 2 Groupe C 2023/2024,,/competition/fra-national-2-groupe-c/,18:00,Stade Briochin,AS Beauvais,,,,,
09/22/2023,Germany,Bundesliga 2023/2024,,/competition/bundesliga/,19:30,VfB Stuttgart,SV Darmstadt 98,,,,,/report/bundesliga-2023-2024-vfb-stuttgart-sv-darmstadt-98/liveticker/
09/22/2023,Germany,2. Bundesliga 2023/2024,,/competition/2-bundesliga/,17:30,1. FC Magdeburg,SC Paderborn 07,,,,,/report/2-bundesliga-2023-2024-1-fc-magdeburg-sc-paderborn-07/liveticker/
09/22/2023,Germany,2. Bundesliga 2023/2024,,/competition/2-bundesliga/,17:30,VfL Osnabrück,Hamburger SV,,,,,/report/2-bundesliga-2023-2024-vfl-osnabrueck-hamburger-sv/liveticker/
09/22/2023,Germany,3. Liga 2023/2024,,/competition/3-liga/,18:00,SpVgg Unterhaching,Arminia Bielefeld,,,,,/report/3-liga-2023-2024-spvgg-unterhaching-arminia-bielefeld/liveticker/
09/22/2023,Germany,Regionalliga Nord 2023/2024,,/competition/regionalliga-nord/,18:00,SV Meppen,Blau-Weiß Lohne,,,,,/report/regionalliga-nord-2023-2024-sv-meppen-blau-weiss-lohne/liveticker/
09/22/2023,Germany,Regionalliga Nordost 2023/2024,,/competition/regionalliga-nordost/,18:00,Berliner AK 07,Chemnitzer FC,,,,,/report/regionalliga-nordost-2023-2024-berliner-ak-07-chemnitzer-fc/liveticker/
09/22/2023,Germany,Regionalliga Nordost 2023/2024,,/competition/regionalliga-nordost/,18:00,SV Babelsberg 03,FSV 63 Luckenwalde,,,,,/report/regionalliga-nordost-2023-2024-sv-babelsberg-03-fsv-63-luckenwalde/liveticker/
09/22/2023,Germany,Regionalliga Nordost 2023/2024,,/competition/regionalliga-nordost/,18:30,FSV Zwickau,BSG Chemie Leipzig,,,,,/report/regionalliga-nordost-2023-2024-fsv-zwickau-bsg-chemie-leipzig/liveticker/
09/22/2023,Germany,Regionalliga West 2023/2024,,/competition/regionalliga-west/,18:30,Bor. Mönchengladbach II,SC Paderborn 07 II,,,,,/report/regionalliga-west-2023-2024-bor-moenchengladbach-ii-sc-paderborn-07-ii/liveticker/
09/22/2023,Germany,Regionalliga West 2023/2024,,/competition/regionalliga-west/,18:30,Wuppertaler SV,SC Wiedenbrück,,,,,/report/regionalliga-west-2023-2024-wuppertaler-sv-sc-wiedenbrueck/liveticker/
09/22/2023,Germany,Regionalliga Südwest 2023/2024,,/competition/regionalliga-suedwest/,18:00,TSG Balingen,SGV Freiberg,,,,,/report/regionalliga-suedwest-2023-2024-tsg-balingen-sgv-freiberg/liveticker/
