date_time,region,tournament,matchday,league_href,begin_time,first_team,second_team,full_match_goals,half_match_goals,first_team_goals,second_team_goals,match_href
09/14/2023,Argentina,Copa de la SAF Reserva 2023,,/competition/arg-copa-de-la-saf-reserva/,15:00,Lanús II,Boca Juniors II,2:3,1:2,2,3,/report/copa-de-la-saf-reserva-2023-lanus-ii-boca-juniors-ii/
09/14/2023,Argentina,Copa de la SAF Reserva 2023,,/competition/arg-copa-de-la-saf-reserva/,15:00,Defensa y Justicia II,Central Córdoba SdE II,0:0,0:0,0,0,/report/copa-de-la-saf-reserva-2023-defensa-y-justicia-ii-central-cordoba-sde-ii/
09/14/2023,Armenia,Premier League 2023/2024,,/competition/arm-premier-league/,11:00,FC West Armenia,FK Van,2:0,1:0,2,0,
09/14/2023,Armenia,Premier League 2023/2024,,/competition/arm-premier-league/,13:00,FC Ararat,Shirak FC,2:1,2:1,2,1,
09/14/2023,Australia,Australia Cup 2023,Quarter-finals,/schedule/aus-australia-cup-2023-viertelfinale/0/,10:30,Melbourne Knights,Heidelberg United,3:2,1:2,3,2,
09/14/2023,Australia,Australia Cup 2023,Quarter-finals,/schedule/aus-australia-cup-2023-viertelfinale/0/,10:30,MetroStars FC,Melbourne City FC,1:2,1:0,1,2,
09/14/2023,Belgium,Reserve Pro League 2023/2024,,/competition/bel-reserve-pro-league/,19:15,KVC Westerlo II,KAS Eupen II,4:2,,4,2,
09/14/2023,Brazil,Série A 2023,,/competition/bra-serie-a/,01:30,Flamengo RJ,Athletico Paranaense,0:3,0:1,0,3,/report/serie-a-2023-flamengo-rj-athletico-paranaense/
09/14/2023,Brazil,Série A 2023,,/competition/bra-serie-a/,01:30,Internacional,São Paulo FC,2:1,0:1,2,1,/report/serie-a-2023-internacional-sao-paulo-fc/
09/14/2023,Brazil,Série A 2023,,/competition/bra-serie-a/,23:00,Fortaleza,Corinthians SP,2:1,1:1,2,1,/report/serie-a-2023-fortaleza-corinthians-sp/
09/14/2023,Brazil,Série A 2023,,/competition/bra-serie-a/,23:00,Santos FC,Cruzeiro,0:3,0:1,0,3,/report/serie-a-2023-santos-fc-cruzeiro/
09/14/2023,Brazil,Série B 2023,,/competition/bra-serie-b/,22:30,Londrina - PR,Ituano - SP,2:2,2:2,2,2,/report/serie-b-2023-londrina-pr-ituano-sp/
09/14/2023,Brazil,Série D 2023,Final,/schedule/bra-serie-d-2023-finale/0/,00:00,Ferroviária - SP,Ferroviário - CE,0:0,0:0,0,0,/report/serie-d-2023-finale-ferroviaria-sp-ferroviario-ce/
09/14/2023,Brazil,U20 Copa do Brasil 2023,Quarter-finals,/schedule/bra-u20-h-copa-do-brasil-2023-viertelfinale/0/,19:00,CSA - AL,Bahia - BA,0:5,,0,5,/report/u20-h-copa-do-brasil-2023-viertelfinale-csa-al-bahia-ba/
09/14/2023,Brazil,U20 Copa do Brasil 2023,Quarter-finals,/schedule/bra-u20-h-copa-do-brasil-2023-viertelfinale/0/,20:15,Sampaio Corrêa - MA,Cruzeiro,1:1,,1,1,/report/u20-h-copa-do-brasil-2023-viertelfinale-sampaio-correa-ma-cruzeiro/
09/14/2023,Brazil,U20 Copa do Brasil 2023,Quarter-finals,/schedule/bra-u20-h-copa-do-brasil-2023-viertelfinale/0/,23:00,Grêmio Porto Alegre,Remo - PA,5:0,,5,0,/report/u20-h-copa-do-brasil-2023-viertelfinale-gremio-porto-alegre-remo-pa/
09/14/2023,Bulgaria,Parva Liga 2023/2024,,/competition/bul-parva-liga/,18:30,Levski Sofia,Pirin Blagoevgrad,2:0,0:0,2,0,/report/parva-liga-2023-2024-levski-sofia-pirin-blagoevgrad/
09/14/2023,Chile,Primera División 2023,,/competition/chi-primera-division/,23:00,Colo-Colo,Copiapó,1:1,0:0,1,1,/report/primera-division-2023-colo-colo-copiapo/
09/14/2023,Chile,Primera División 2023,,/competition/chi-primera-division/,23:00,Huachipato,Palestino,2:2,0:1,2,2,/report/primera-division-2023-huachipato-palestino/
09/14/2023,Chile,Primera B 2023,,/competition/chi-primera-b/,22:00,Santa Cruz,Antofagasta,1:0,0:0,1,0,/report/primera-b-2023-santa-cruz-antofagasta/
09/14/2023,Colombia,Primera A 2023 Clausura,,/competition/col-primera-a/,00:10,Jaguares de Córdoba,América de Cali,0:1,0:0,0,1,/report/primera-a-2023-clausura-jaguares-de-cordoba-america-de-cali/
09/14/2023,Colombia,Primera A 2023 Clausura,,/competition/col-primera-a/,02:20,Atlético Nacional,La Equidad,5:0,2:0,5,0,/report/primera-a-2023-clausura-atletico-nacional-la-equidad/
09/14/2023,Colombia,Primera A 2023 Clausura,,/competition/col-primera-a/,22:30,Deportes Tolima,Independiente Medellín,1:1,0:1,1,1,/report/primera-a-2023-clausura-deportes-tolima-independiente-medellin/
09/14/2023,Colombia,Primera A 2023 Clausura,,/competition/col-primera-a/,23:45,Águilas Doradas,Unión Magdalena,2:1,1:0,2,1,/report/primera-a-2023-clausura-aguilas-doradas-union-magdalena/
09/14/2023,Colombia,Primera B 2023 Clausura,,/competition/col-primera-b/,22:00,Orsomarso SC,Real Santander,2:2,1:0,2,2,/report/primera-b-2023-clausura-orsomarso-sc-real-santander/
09/14/2023,Costa Rica,Primera División 2023/2024 Apertura,,/competition/crc-primera-division/,01:00,CS Herediano,AD San Carlos,2:1,1:0,2,1,/report/primera-division-2023-2024-apertura-cs-herediano-ad-san-carlos/
09/14/2023,Costa Rica,Primera División 2023/2024 Apertura,,/competition/crc-primera-division/,02:00,Puntarenas FC,Municipal Liberia,1:0,0:0,1,0,/report/primera-division-2023-2024-apertura-puntarenas-fc-municipal-liberia/
09/14/2023,Costa Rica,Primera División 2023/2024 Apertura,,/competition/crc-primera-division/,03:30,LD Alajuelense,CS Cartaginés,2:0,2:0,2,0,/report/primera-division-2023-2024-apertura-ld-alajuelense-cs-cartagines/
09/14/2023,Denmark,1. Division 2023/2024,,/competition/den-1-division/,18:00,HB Køge,Kolding IF,0:1,0:0,0,1,/report/1-division-2023-2024-hb-koege-kolding-if/
09/14/2023,Ecuador,Serie B 2023,,/competition/ecu-serie-b/,01:00,Imbabura,América de Quito,5:2,2:1,5,2,/report/serie-b-2023-imbabura-america-de-quito_2/
09/14/2023,Ecuador,Serie B 2023,,/competition/ecu-serie-b/,21:00,Vargas Torres,9 de Octubre,1:0,,1,0,/report/serie-b-2023-vargas-torres-9-de-octubre_2/
09/14/2023,El Salvador,Primera División 2023/2024 Apertura,,/competition/slv-primera-division/,02:00,FAS,Jocoro FC,1:3,1:1,1,3,/report/primera-division-2023-2024-apertura-fas-jocoro-fc/
09/14/2023,Guatemala,Liga Nacional 2023/2024 Apertura,,/competition/gua-liga-nacional/,03:00,Deportivo Xinabajul,Comunicaciones,2:2,0:1,2,2,/report/liga-nacional-2023-2024-apertura-deportivo-xinabajul-comunicaciones/
09/14/2023,Honduras,Liga Nacional 2023/2024 Apertura,,/competition/hon-liga-nacional/,01:00,Motagua,Olancho FC,1:0,0:0,1,0,/report/liga-nacional-2023-2024-apertura-motagua-olancho-fc/
09/14/2023,Honduras,Liga Nacional 2023/2024 Apertura,,/competition/hon-liga-nacional/,01:00,Lobos UPNFM,Olimpia,3:3,2:2,3,3,/report/liga-nacional-2023-2024-apertura-lobos-upnfm-olimpia/
09/14/2023,Honduras,Liga Nacional 2023/2024 Apertura,,/competition/hon-liga-nacional/,02:00,Real Sociedad,Real España,2:1,1:0,2,1,/report/liga-nacional-2023-2024-apertura-real-sociedad-real-espana/
09/14/2023,Mexico,Liga de Expansión 2023/2024 Apertura,,/competition/mex-liga-de-expansion/,00:05,Tepatitlán,Correcaminos UAT,2:1,1:0,2,1,/report/liga-de-expansion-2023-2024-apertura-tepatitlan-correcaminos-uat/
09/14/2023,Mexico,Liga de Expansión 2023/2024 Apertura,,/competition/mex-liga-de-expansion/,02:05,Mineros de Zacatecas,Atlante,1:0,1:0,1,0,/report/liga-de-expansion-2023-2024-apertura-mineros-de-zacatecas-atlante/
09/14/2023,Mexico,Liga de Expansión 2023/2024 Apertura,,/competition/mex-liga-de-expansion/,04:05,Atlético La Paz,Cancún FC,1:4,1:2,1,4,/report/liga-de-expansion-2023-2024-apertura-atletico-la-paz-cancun-fc/
09/14/2023,Netherlands,Derde Divisie B 2023/2024,,/competition/ned-derde-divisie-b/,19:30,BVV Barendrecht,Quick Den Haag,2:1,0:0,2,1,/report/derde-divisie-b-2023-2024-bvv-barendrecht-quick-den-haag/
09/14/2023,Nicaragua,Liga Primera 2023/2024 Apertura,,/competition/nca-liga-primera/,01:00,ART Municipal Jalapa,UNAN Managua,0:0,0:0,0,0,/report/liga-primera-2023-2024-apertura-art-municipal-jalapa-unan-managua/
09/14/2023,Nicaragua,Liga Primera 2023/2024 Apertura,,/competition/nca-liga-primera/,01:00,Club Deportivo Ocotal,H&H Export Sébaco,1:3,0:2,1,3,/report/liga-primera-2023-2024-apertura-club-deportivo-ocotal-h-h-export-sebaco/
09/14/2023,Nicaragua,Liga Primera 2023/2024 Apertura,,/competition/nca-liga-primera/,22:00,Matagalpa FC,Managua FC,1:1,1:1,1,1,/report/liga-primera-2023-2024-apertura-matagalpa-fc-managua-fc/
09/14/2023,Peru,Segunda División 2023,,/competition/per-segunda-division_2/,21:30,Comerciantes Unidos,Unión Huaral,2:0,1:0,2,0,/report/segunda-division-2023-comerciantes-unidos-union-huaral/
09/14/2023,Portugal,U23 Liga Revelação 2023/2024,,/competition/por-u23-h-liga-revelacao/,17:00,CD Santa Clara,Estrela Amadora,1:3,1:1,1,3,/report/u23-h-liga-revelacao-2023-2024-cd-santa-clara-estrela-amadora/
09/14/2023,Russia,Kubok 2023/2024,Regions Round 3,/schedule/rus-kubok-2023-2024-regions-3-runde/0/,14:30,FK Amkar Perm,FK Chelyabinsk,1:0,1:0,1,0,/report/kubok-2023-2024-regions-3-runde-fk-amkar-perm-fk-chelyabinsk/
09/14/2023,Saudi Arabia,Saudi Pro League 2023/2024,,/competition/ksa-saudi-pro-league/,16:00,Al Akhdoud,Al Ittihad,0:1,0:0,0,1,/report/saudi-pro-league-2023-2024-al-akhdoud-al-ittihad/
09/14/2023,Saudi Arabia,Saudi Pro League 2023/2024,,/competition/ksa-saudi-pro-league/,19:00,Al Wehda,Damac FC,4:2,2:1,4,2,/report/saudi-pro-league-2023-2024-al-wehda-damac-fc/
09/14/2023,Switzerland,2. Liga interregional Gr.2 2023/2024,,/competition/sui-2-liga-interregional-gr-2/,19:30,SC Dornach,FC Concordia Lausanne,2:1,1:0,2,1,/report/2-liga-interregional-gr-2-2023-2024-sc-dornach-fc-concordia-lausanne/
