date_time,region,tournament,matchday,league_href,begin_time,first_team,second_team,full_match_goals,half_match_goals,first_team_goals,second_team_goals,match_href
09/18/2023,Belgium,Reserve Pro League 2023/2024,,/competition/bel-reserve-pro-league/,19:00,KV Kortrijk II,RFC de Liège II,1:0,,1,0,
09/18/2023,Bolivia,Liga Profesional 2023,,/competition/bol-liga-profesional/,00:30,Royal Pari,Oriente Petrolero,,,,,
09/18/2023,Bulgaria,Parva Liga 2023/2024,,/competition/bul-parva-liga/,15:30,Hebar Pazardzhik,Pirin Blagoevgrad,1:2,0:0,1,2,/report/parva-liga-2023-2024-hebar-pazardzhik-pirin-blagoevgrad/
09/18/2023,Bulgaria,Parva Liga 2023/2024,,/competition/bul-parva-liga/,18:00,FK Krumovgrad,Levski Sofia,2:2,1:2,2,2,/report/parva-liga-2023-2024-fk-krumovgrad-levski-sofia/
09/18/2023,Canada,Premier League 2023,,/competition/can-premier-league/,23:00,HFX Wanderers,Atlético Ottawa,3:2,0:1,3,2,
09/18/2023,Colombia,Primera A 2023 Clausura,,/competition/col-primera-a/,00:10,Atlético Junior,Atlético Nacional,1:1,1:1,1,1,/report/primera-a-2023-clausura-atletico-junior-atletico-nacional/
09/18/2023,Colombia,Primera A 2023 Clausura,,/competition/col-primera-a/,01:00,Atlético Huila,Águilas Doradas,1:1,1:0,1,1,/report/primera-a-2023-clausura-atletico-huila-aguilas-doradas/
09/18/2023,Colombia,Primera A 2023 Clausura,,/competition/col-primera-a/,02:20,Deportivo Pasto,Deportes Tolima,1:2,1:0,1,2,/report/primera-a-2023-clausura-deportivo-pasto-deportes-tolima/
09/18/2023,Colombia,Primera A 2023 Clausura,,/competition/col-primera-a/,22:00,Envigado FC,Jaguares de Córdoba,1:0,0:0,1,0,/report/primera-a-2023-clausura-envigado-fc-jaguares-de-cordoba/
09/18/2023,Colombia,Primera A 2023 Clausura,,/competition/col-primera-a/,22:30,Unión Magdalena,Once Caldas,1:1,0:0,1,1,/report/primera-a-2023-clausura-union-magdalena-once-caldas/
09/18/2023,Croatia,2. HNL 2023/2024,,/competition/cro-2-hnl/,17:00,HNK Šibenik,HNK Cibalia,2:0,1:0,2,0,
09/18/2023,Cyprus,First Division 2023/2024,,/competition/cyp-first-division/,17:00,Nea Salamina,Ethnikos Achna,,,,,/report/first-division-2023-2024-nea-salamina-ethnikos-achna/liveticker/
09/18/2023,Denmark,Superligaen 2023/2024,,/competition/den-superligaen/,18:00,Odense BK,Silkeborg IF,0:3,0:1,0,3,/report/superligaen-2023-2024-odense-bk-silkeborg-if/
09/18/2023,Denmark,Future Cup 2023/2024,,/competition/den-future-cup/,12:00,SønderjyskE II,Randers FC II,1:2,,1,2,
09/18/2023,Denmark,Future Cup 2023/2024,,/competition/den-future-cup/,13:00,Brøndby IF II,FC Nordsjælland II,1:1,,1,1,
09/18/2023,Ecuador,Serie A 2023 Segunda Etapa,,/competition/ecu-serie-a/,00:00,Barcelona,LDU Quito,1:0,1:0,1,0,/report/serie-a-2023-segunda-etapa-barcelona-ldu-quito/
09/18/2023,Egypt,Premiership 2023/2024,,/competition/egy-premiership/,17:00,Tala'ea El Gaish SC,National Bank SC,2:0,0:0,2,0,/report/premiership-2023-2024-talaea-el-gaish-sc-national-bank-sc/
09/18/2023,England,Premier League 2023/2024,,/competition/eng-premier-league/,19:45,Nottingham Forest,Burnley FC,1:1,0:1,1,1,/report/premier-league-2023-2024-nottingham-forest-burnley-fc/
09/18/2023,England,Professional Development League 2023/2024,,/competition/eng-professional-development-league/,13:00,Crewe Alexandra U23,Hull City U23,0:2,0:1,0,2,
09/18/2023,Faroe Islands,Effodeildin 2023,,/competition/fro-effodeildin/,18:00,KÍ Klaksvík,B68 Toftir,1:1,1:1,1,1,
09/18/2023,France,Ligue 2 2023/2024,,/competition/fra-ligue-2/,19:45,EA Guingamp,AC Ajaccio,3:0,2:0,3,0,/report/ligue-2-2023-2024-ea-guingamp-ac-ajaccio/
09/18/2023,France,National 2023/2024,,/competition/fra-national/,17:15,AS Nancy Lorraine,Dijon FCO,3:0,1:0,3,0,
09/18/2023,Greece,Super League 2023/2024,,/competition/gre-super-league/,16:00,Atromitos,Volos NFC,1:1,1:0,1,1,/report/super-league-2023-2024-atromitos-volos-nfc/
09/18/2023,Guatemala,Liga Nacional 2023/2024 Apertura,,/competition/gua-liga-nacional/,00:00,Deportivo Xinabajul,Xelaju MC,2:0,1:0,2,0,/report/liga-nacional-2023-2024-apertura-deportivo-xinabajul-xelaju-mc/
09/18/2023,Honduras,Liga Nacional 2023/2024 Apertura,,/competition/hon-liga-nacional/,00:00,Vida,Real España,1:0,0:0,1,0,/report/liga-nacional-2023-2024-apertura-vida-real-espana/
09/18/2023,Honduras,Liga Nacional 2023/2024 Apertura,,/competition/hon-liga-nacional/,02:00,Deportivo Génesis,Victoria,3:1,2:1,3,1,/report/liga-nacional-2023-2024-apertura-deportivo-genesis-victoria/
09/18/2023,Iceland,Úrvalsdeild 2023 Relegation,,/competition/isl-urvalsdeild/,20:15,HK Kópavogur,Fram Reykjavík,1:1,0:0,1,1,/report/urvalsdeild-2023-relegation-hk-kopavogur-fram-reykjavik/
09/18/2023,Israel,Ligat ha'Al 2023/2024,,/competition/isr-ligat-haal/,18:00,Beitar Jerusalem,Hapoel Hadera,2:0,0:0,2,0,/report/ligat-haal-2023-2024-beitar-jerusalem-hapoel-hadera/
09/18/2023,Israel,Ligat ha'Al 2023/2024,,/competition/isr-ligat-haal/,18:30,Hapoel Be'er Sheva,Hapoel Tel Aviv,0:0,0:0,0,0,/report/ligat-haal-2023-2024-hapoel-beer-sheva-hapoel-tel-aviv/
09/18/2023,Italy,Serie A 2023/2024,,/competition/ita-serie-a/,17:30,US Salernitana 1919,Torino FC,0:3,0:2,0,3,/report/serie-a-2023-2024-us-salernitana-1919-torino-fc/
09/18/2023,Italy,Serie A 2023/2024,,/competition/ita-serie-a/,19:45,Hellas Verona,Bologna FC,0:0,0:0,0,0,/report/serie-a-2023-2024-hellas-verona-bologna-fc/
09/18/2023,Italy,Serie B 2023/2024,,/competition/ita-serie-b/,19:30,Sampdoria,AS Cittadella,1:2,1:0,1,2,/report/serie-b-2023-2024-sampdoria-as-cittadella/
09/18/2023,Italy,Serie C Girone C 2023/2024,,/competition/ita-serie-c-girone-c/,,Taranto FC,ACR Messina,,,,,/report/serie-c-girone-c-2023-2024-taranto-fc-acr-messina/liveticker/
09/18/2023,Italy,Serie C Girone C 2023/2024,,/competition/ita-serie-c-girone-c/,19:45,Audace Cerignola,Brindisi,3:1,2:1,3,1,/report/serie-c-girone-c-2023-2024-audace-cerignola-brindisi/
09/18/2023,Italy,Serie C Girone C 2023/2024,,/competition/ita-serie-c-girone-c/,19:45,Giugliano,SS Juve Stabia,0:0,0:0,0,0,/report/serie-c-girone-c-2023-2024-giugliano-ss-juve-stabia/
09/18/2023,Italy,Serie C Girone C 2023/2024,,/competition/ita-serie-c-girone-c/,19:45,Monterosi FC,Latina Calcio,2:2,0:1,2,2,/report/serie-c-girone-c-2023-2024-monterosi-fc-latina-calcio/
09/18/2023,Italy,Youth Campionato Primavera 1 2023/2024,,/competition/ita-a-junioren-campionato-primavera-1/,15:30,AS Roma,Frosinone Calcio,3:2,1:1,3,2,/report/a-junioren-campionato-primavera-1-2023-2024-as-roma-frosinone-calcio/
09/18/2023,Italy,Youth Campionato Primavera 1 2023/2024,,/competition/ita-a-junioren-campionato-primavera-1/,17:30,Juventus,Empoli FC,2:3,1:3,2,3,/report/a-junioren-campionato-primavera-1-2023-2024-juventus-empoli-fc/
09/18/2023,Japan,J3 League 2023,,/competition/jpn-j3-league/,09:00,Yokohama S&CC,Iwate Grulla Morioka,4:2,0:1,4,2,
09/18/2023,Japan,U18 Premier League 2023 West,,/competition/jpn-u18-h-premier-league/,02:00,Sanfrecce Hiroshima,Yokohama FC,3:0,1:0,3,0,/report/u18-h-premier-league-2023-west-sanfrecce-hiroshima-yokohama-fc/
09/18/2023,Japan,U18 Premier League 2023 East,,/competition/jpn-u18-h-premier-league/,03:00,Ichiritsu Funabashi High School,Omiya Ardija,1:1,1:1,1,1,/report/u18-h-premier-league-2023-east-ichiritsu-funabashi-high-school-omiya-ardija/
09/18/2023,Japan,U18 Premier League 2023 West,,/competition/jpn-u18-h-premier-league/,03:00,Higashi Fukuoka High School,Shizuoka Gakuen,2:2,2:1,2,2,/report/u18-h-premier-league-2023-west-higashi-fukuoka-high-school-shizuoka-gakuen/
09/18/2023,Mexico,Primera División 2023/2024 Apertura,,/competition/mex-primera-division/,00:00,Gallos Blancos,Puebla FC,1:1,0:1,1,1,/report/primera-division-2023-2024-apertura-gallos-blancos-puebla-fc/
09/18/2023,Mexico,Primera División 2023/2024 Apertura,,/competition/mex-primera-division/,02:00,Atlas Guadalajara,UANL Tigres,2:0,2:0,2,0,/report/primera-division-2023-2024-apertura-atlas-guadalajara-uanl-tigres/
09/18/2023,Mexico,Liga de Expansión 2023/2024 Apertura,,/competition/mex-liga-de-expansion/,00:05,Atlético Morelia,Tapatío,0:0,0:0,0,0,/report/liga-de-expansion-2023-2024-apertura-atletico-morelia-tapatio/
09/18/2023,Mexico,LP - Serie A 2023/2024 Grupo A,,/competition/mex-lp-serie-a/,00:00,Real Apodaca,Alacranes de Durango,0:2,0:1,0,2,/report/lp-serie-a-2023-2024-grupo-a-real-apodaca-alacranes-de-durango/
09/18/2023,Mexico,Women Liga MX Femenil 2023/2024 Apertura,,/competition/mex-frauen-liga-mx-femenil/,00:00,CF América,Deportivo Guadalajara,2:1,0:1,2,1,/report/frauen-liga-mx-femenil-2023-2024-apertura-cf-america-deportivo-guadalajara/
09/18/2023,Mexico,Women Liga MX Femenil 2023/2024 Apertura,,/competition/mex-frauen-liga-mx-femenil/,02:06,Club Tijuana,Atlas Guadalajara,1:1,0:0,1,1,/report/frauen-liga-mx-femenil-2023-2024-apertura-club-tijuana-atlas-guadalajara/
09/18/2023,Mexico,Women Liga MX Femenil 2023/2024 Apertura,,/competition/mex-frauen-liga-mx-femenil/,02:06,Club León,Atlético San Luis,3:0,1:0,3,0,/report/frauen-liga-mx-femenil-2023-2024-apertura-club-leon-atletico-san-luis/
09/18/2023,Mexico,Women Liga MX Femenil 2023/2024 Apertura,,/competition/mex-frauen-liga-mx-femenil/,04:10,Mazatlán FC,FC Juárez,0:1,0:1,0,1,/report/frauen-liga-mx-femenil-2023-2024-apertura-mazatlan-fc-fc-juarez/
09/18/2023,Mexico,U18 Fuerzas Basicas 2023/2024 Apertura,,/competition/mex-u18-h-fuerzas-basicas/,18:00,CF Pachuca,Santos Laguna,,,,,
09/18/2023,Mexico,U23 Fuerzas Basicas 2023/2024 Apertura,,/competition/mex-u23-h-fuerzas-basicas/,16:30,CF Pachuca,Santos Laguna,2:0,0:0,2,0,/report/u23-h-fuerzas-basicas-2023-2024-apertura-cf-pachuca-santos-laguna/
09/18/2023,Netherlands,Eerste Divisie 2023/2024,,/competition/ned-eerste-divisie/,19:00,De Graafschap,Helmond Sport,2:1,1:0,2,1,/report/eerste-divisie-2023-2024-de-graafschap-helmond-sport/
09/18/2023,Netherlands,Eerste Divisie 2023/2024,,/competition/ned-eerste-divisie/,19:00,FC Emmen,FC Utrecht (J),2:0,1:0,2,0,/report/eerste-divisie-2023-2024-fc-emmen-fc-utrecht-j/
09/18/2023,Netherlands,Eerste Divisie 2023/2024,,/competition/ned-eerste-divisie/,19:00,FC Groningen,Jong PSV,4:0,4:0,4,0,/report/eerste-divisie-2023-2024-fc-groningen-jong-psv/
09/18/2023,Netherlands,Eerste Divisie 2023/2024,,/competition/ned-eerste-divisie/,19:00,FC Eindhoven,ADO Den Haag,1:1,1:1,1,1,/report/eerste-divisie-2023-2024-fc-eindhoven-ado-den-haag/
09/18/2023,Netherlands,Eerste Divisie 2023/2024,,/competition/ned-eerste-divisie/,19:00,TOP Oss,FC Dordrecht,0:1,0:1,0,1,/report/eerste-divisie-2023-2024-top-oss-fc-dordrecht/
09/18/2023,Netherlands,Eerste Divisie 2023/2024,,/competition/ned-eerste-divisie/,19:00,AZ Alkmaar (J),Jong Ajax,5:2,2:2,5,2,/report/eerste-divisie-2023-2024-az-alkmaar-j-jong-ajax/
09/18/2023,Northern Ireland,Premier League 2023/2024,,/competition/nir-premier-league/,19:45,Crusaders FC,Cliftonville FC,0:3,0:2,0,3,
09/18/2023,Norway,2. Divisjon Avdeling 1 2023,,/competition/nor-2-divisjon-avdeling-1_2/,16:00,Aalesunds FK II,SK Vard,1:0,1:0,1,0,
09/18/2023,Norway,2. Divisjon Avdeling 1 2023,,/competition/nor-2-divisjon-avdeling-1_2/,18:00,SK Træff,Vålerenga IF II,1:0,1:0,1,0,
09/18/2023,Norway,2. Divisjon Avdeling 2 2023,,/competition/nor-2-divisjon-avdeling-2_2/,15:00,Strømsgodset IF II,Ullensaker/Kisa IL,1:3,0:1,1,3,
09/18/2023,Norway,2. Divisjon Avdeling 2 2023,,/competition/nor-2-divisjon-avdeling-2_2/,15:30,SK Brann II,Ullern IF,2:2,1:1,2,2,
09/18/2023,Panama,Liga Panameña 2023 Clausura,,/competition/pan-liga-panamena/,00:15,Sporting San Miguelito,UD Universitario,4:0,2:0,4,0,/report/liga-panamena-2023-clausura-sporting-san-miguelito-ud-universitario/
09/18/2023,Paraguay,Primera División 2023 Clausura,,/competition/par-primera-division/,00:00,Guaraní,Cerro Porteño,1:0,0:0,1,0,/report/primera-division-2023-clausura-guarani-cerro-porteno/
09/18/2023,Peru,Primera División 2023 Clausura,,/competition/per-primera-division/,00:30,Alianza Lima,Unión Comercio,3:1,1:1,3,1,/report/primera-division-2023-clausura-alianza-lima-union-comercio/
09/18/2023,Peru,Segunda División 2023,,/competition/per-segunda-division_2/,19:00,Universidad San Martín,Deportivo Coopsol,0:2,0:0,0,2,/report/segunda-division-2023-universidad-san-martin-deportivo-coopsol/
09/18/2023,Poland,Ekstraklasa 2023/2024,,/competition/pol-ekstraklasa/,18:00,FKS Stal Mielec,Zagłębie Lubin,4:2,2:1,4,2,/report/ekstraklasa-2023-2024-fks-stal-mielec-zaglebie-lubin/
09/18/2023,Poland,I Liga 2023/2024,,/competition/pol-i-liga/,17:00,Górnik Łęczna,Resovia Rzeszów,3:1,3:0,3,1,/report/i-liga-2023-2024-gornik-leczna-resovia-rzeszow/
09/18/2023,Portugal,Primeira Liga 2023/2024,,/competition/por-primeira-liga/,20:15,Boavista,GD Chaves,4:1,4:0,4,1,/report/primeira-liga-2023-2024-boavista-gd-chaves/
09/18/2023,Romania,Liga 1 2023/2024,,/competition/rou-liga-1/,16:30,FC Politehnica Iași,FC Botoşani,1:1,0:0,1,1,/report/liga-1-2023-2024-fc-politehnica-iasi-fc-botosani/
09/18/2023,Romania,Liga 1 2023/2024,,/competition/rou-liga-1/,19:30,CFR Cluj,Petrolul Ploieşti,1:0,1:0,1,0,/report/liga-1-2023-2024-cfr-cluj-petrolul-ploiesti/
09/18/2023,Russia,1. Division 2023/2024,,/competition/rus-1-division/,14:00,FK Tyumen,Rodina Moskva,2:2,0:0,2,2,/report/1-division-2023-2024-fk-tyumen-rodina-moskva/
09/18/2023,Russia,1. Division 2023/2024,,/competition/rus-1-division/,16:30,FK Dinamo Makhachkala,Alania Vladikavkaz,3:0,2:0,3,0,/report/1-division-2023-2024-fk-dinamo-makhachkala-alania-vladikavkaz/
09/18/2023,Russia,2. Division B Gr.3 2023,,/competition/rus-2-division-b-gr-3/,11:00,FK Ryazan,FK Saturn,1:4,,1,4,
09/18/2023,Spain,Primera División 2023/2024,,/competition/esp-primera-division/,20:00,Granada CF,Girona FC,2:4,0:3,2,4,/report/primera-division-2023-2024-granada-cf-girona-fc/
09/18/2023,Spain,Segunda División 2023/2024,,/competition/esp-segunda-division/,20:00,FC Andorra,Real Oviedo,1:0,0:0,1,0,/report/segunda-division-2023-2024-fc-andorra-real-oviedo/
09/18/2023,Sweden,Allsvenskan 2023,,/competition/swe-allsvenskan/,18:00,IFK Norrköping,Mjällby AIF,0:2,0:0,0,2,/report/allsvenskan-2023-ifk-norrkoeping-mjaellby-aif/
09/18/2023,Sweden,Allsvenskan 2023,,/competition/swe-allsvenskan/,18:10,AIK Solna,Degerfors IF,2:0,1:0,2,0,/report/allsvenskan-2023-aik-solna-degerfors-if/
09/18/2023,Sweden,Superettan 2023,,/competition/swe-superettan/,18:00,Jönköpings Södra IF,Landskrona BoIS,1:2,1:0,1,2,/report/superettan-2023-joenkoepings-soedra-if-landskrona-bois/
09/18/2023,Sweden,Superettan 2023,,/competition/swe-superettan/,18:00,Östers IF,Västerås SK,2:2,0:1,2,2,/report/superettan-2023-oesters-if-vaesteras-sk/
09/18/2023,Thailand,Thai League 1 2023/2024,,/competition/tha-thai-league-1/,12:30,Nakhon Pathom,Uthai Thani FC,2:1,0:1,2,1,
09/18/2023,Turkey,SüperLig 2023/2024,,/competition/tur-sueperlig/,18:00,Fatih Karagümrük SK,Hatayspor,0:0,0:0,0,0,/report/sueperlig-2023-2024-fatih-karaguemruek-sk-hatayspor/
09/18/2023,Turkey,SüperLig 2023/2024,,/competition/tur-sueperlig/,18:00,Sivasspor,MKE Ankaragücü,1:3,1:1,1,3,/report/sueperlig-2023-2024-sivasspor-mke-ankaraguecue/
09/18/2023,Turkey,1. Lig 2023/2024,,/competition/tur-1-lig/,18:00,Sakaryaspor,Bodrumspor,0:2,0:1,0,2,/report/1-lig-2023-2024-sakaryaspor-bodrumspor/
09/18/2023,Ukraine,Premyer Liga 2023/2024,,/competition/ukr-premyer-liga/,15:00,Dinamo Kiev,Vorskla Poltava,2:0,1:0,2,0,/report/premyer-liga-2023-2024-dinamo-kiev-vorskla-poltava/
09/18/2023,Uruguay,Primera División 2023 Clausura,,/competition/uru-primera-division/,00:30,Defensor Sporting,Montevideo City Torque,,,,,/report/primera-division-2023-clausura-defensor-sporting-montevideo-city-torque/liveticker/
09/18/2023,USA,Major League Soccer 2023,,/competition/usa-major-league-soccer/,01:30,Austin FC,Portland Timbers,1:2,0:1,1,2,/report/major-league-soccer-2023-austin-fc-portland-timbers/
09/18/2023,USA,USL Championship 2023,,/competition/usa-usl-championship/,02:18,Rio Grande Valley FC,Birmingham Legion,1:0,0:0,1,0,
09/18/2023,USA,MLS Next Pro 2023,,/competition/usa-mls-next-pro/,00:30,Atlanta United II,Inter Miami CF 2,5:3,1:3,5,3,
09/18/2023,USA,Women National Women's Soccer League 2023,,/competition/usa-frauen-national-womens-soccer-league/,00:00,Orlando Pride,NC Courage,2:1,2:0,2,1,/report/frauen-national-womens-soccer-league-2023-orlando-pride-nc-courage/
